"barrier_id","snapped_point","name","type","owner","dam_use","fall_height_m","stream_name","strahler_order","wshed_name","secondary_wshed_name","transport_feature_name","critical_habitat","crossing_status","crossing_feature_type","crossing_type","crossing_subtype","culvert_number","culvert_condition","action_items","passability_status_notes","func_upstr_hab_as","total_upstr_hab_as","w_func_upstr_hab_as","w_total_upstr_hab_as","group_id_as","num_barriers_group_as","downstr_group_ids_as","total_hab_gain_group_as","w_total_hab_gain_group_as","avg_gain_per_barrier_as","w_avg_gain_per_barrier_as","rank_w_avg_gain_tiered_as","rank_w_total_upstr_hab_as","rank_combined_as","passability_status_as","barrier_cnt_downstr_as","internal_name","watercourse_name","road_name","structure_type","structure_owner","private_owner_details","structure_list_status_as","passability_assessment_type","assessment_step_completed","reason_for_exclusion","method_of_exclusion","partial_passability_as","partial_passability_notes_as","upstream_habitat_quality","constructability","estimated_cost_$","priority","type_of_rehabilitation","rehabilitated_by","rehabilitated_date","estimated_rehabilitation_cost_$","actual_project_cost_$","next_steps","timeline_for_next_steps","lead_for_next_steps","others_involved_in_next_steps","reason","label_in_wcrp_as","notes"
"cc71b89c-7994-4416-811e-19e0fc6cc645","0101000020910B00004DC0EC2D02E12341CC3E3396A0925341",NULL,"stream_crossing",NULL,NULL,NULL,"Big Brook",3,"[""01fb000""]","msa","Cabot Trail",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"15.29546252210822","15.56707999619031",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"436f8e90-56a2-4206-a2b0-7633a3367c6c","0101000020910B00004B5250EA31AC2341B19174FDE2895341",NULL,"stream_crossing",NULL,NULL,NULL,"Mount Pleasant Brook",3,"[""01fb000""]","msa","Southwest Margaree Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"8.439364216734724","11.158189323746283",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"01170a2e-82e0-41cd-8ad1-cab114961030","0101000020910B0000D90B17D4AD052441BAD4C7C9C4925341",NULL,"stream_crossing",NULL,NULL,NULL,"Lake O'Law Brook",4,"[""01fb000""]","msa","Egypt Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"12.323193107516667","14.189503127364612",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"1eaa618b-06dc-4edc-8bdb-3c0ebb0d5743","0101000020910B0000A5C56C3526BC2341D51B4BFA8D9C5341",NULL,"stream_crossing",NULL,NULL,NULL,"Mill Valley Brook",3,"[""01fb000""]","msa","Scotch Hill Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"4.426786094626854","4.622885967505668",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"9fde5fe9-389a-45a9-8084-b69096210989","0101000020910B0000714C9971A9B32341936B9DCF09755341",NULL,"stream_crossing",NULL,NULL,NULL,"MacMillan Brook",3,"[""01fb000""]","msa","West Lake Ainslie Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"4.411484939207642","4.600242150480913",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"dc88786b-20a2-4a6c-85aa-9d5dd1135a49","0101000020910B0000A01C843FB49B2341644ACCAB158E5341",NULL,"stream_crossing",NULL,NULL,NULL,"Captain Allans Brook",3,"[""01fb000""]","msa","Highway 395",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"2.7324281967236734","2.7324281967236734",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"6e7e5ff0-eb9d-4e27-91ff-12ce3d2fd028","0101000020910B000059CCC52446C623411F161C5480925341",NULL,"stream_crossing",NULL,NULL,NULL,"Mill Brook",2,"[""01fb000""]","msa","Doyles Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"1.2695222851497092","1.293285231910505",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"367076fb-d2bc-4269-a9b8-b4eedd70ef88","0101000020910B00002C98EB16DD1E244135A652245DA25341",NULL,"stream_crossing",NULL,NULL,NULL,"Stewart Brook",4,"[""01fb000""]","msa","West Big Intervale Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"1.0372555670970824","2.863322550958709",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"5efadce9-162b-4c1a-b30c-8e9ce055c4c5","0101000020910B000003C085701C012441343C304569965341",NULL,"stream_crossing",NULL,NULL,NULL,"Nile Brook",4,"[""01fb000""]","msa","East Big Intervale Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"8.33794227335125","8.605923411203767",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"fb6b818b-0130-4549-baea-1c7436b6bf4d","0101000020910B0000B620D50CE1C12341EF2E0908879B5341",NULL,"stream_crossing",NULL,NULL,NULL,NULL,1,"[""01fb000""]","msa","East Margaree Cross Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"0.14722036379037579","0.14722036379037579",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"4005bd19-79b1-494f-a6f5-f3f3f2cb7b0b","0101000020910B000091968C70F87923417620978C4A7C5341",NULL,"stream_crossing",NULL,NULL,NULL,"Dan MacDonalds Brook",2,"[""01fb000""]","msa","West Lake Ainslie Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"5.950385535236109","5.950385535236109",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"bd02f21d-816d-4fbc-84ba-fc270cf40fc2","0101000020910B000082AAF770AB59234129654C06377B5341",NULL,"stream_crossing",NULL,NULL,NULL,NULL,2,"[""01fb000""]","msa","Meagher Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"0","0.02468011403584002",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"363c9f01-8195-47ce-be38-0490c878ed9c","0101000020910B0000101C45A1BF152441E698D9D1C59B5341",NULL,"stream_crossing",NULL,NULL,NULL,"Ingram Brook",5,"[""01fb000""]","msa","East Big Intervale Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"10.936385007879933","11.558199012800129",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"c8b21c96-09e8-47e4-bf45-ac4642ac7ad6","0101000020910B00008602D96D2563234101255F2C08855341",NULL,"stream_crossing",NULL,NULL,NULL,"Paisela Brook",3,"[""01fb000""]","msa","Mountain Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"1.5881041827518352","1.6284250814378676",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"b60bf784-4157-455b-8ac2-147527e9879a","0101000020910B0000DF02CAB8ABBE2341E4577513AD9C5341",NULL,"stream_crossing",NULL,NULL,NULL,"Mill Valley Brook",3,"[""01fb000""]","msa","Cabot Trail",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"4.83875891386817","5.034858786746983",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"cfecc1de-643b-4000-9850-9f6163a8367d","0101000020910B0000A59D19B6484E234114C4A58313805341",NULL,"stream_crossing",NULL,NULL,NULL,"Saddlers Brook",3,"[""01fb000""]","msa","Blackstone Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"1.9989154401172535","6.366285852693721",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"fdb9e48f-242b-4578-aa50-ffd4164d4eda","0101000020910B0000CC61F0C484EC234164CD152302905341",NULL,"stream_crossing",NULL,NULL,NULL,"Tompkins Brook",3,"[""01fb000""]","msa","Stubbard Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"1.252894847550867","1.252894847550867",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"26dc7c36-1fd5-4683-a792-6179b0940bbc","0101000020910B000029FCC75C7D2024417C2CF75460A15341",NULL,"stream_crossing",NULL,NULL,NULL,NULL,1,"[""01fb000""]","msa","Kingross Cross Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"0.6913153728998584","0.6913153728998584",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"5699e204-c1fc-462e-a86f-988f868edfdc","0101000020910B00002DE37C354E222441ED04FA5A96A35341",NULL,"stream_crossing",NULL,NULL,NULL,"Forest Glen Brook",5,"[""01fb000""]","msa","West Big Intervale Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"4.703640678528397","16.423772279344472",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"74bc52ce-b16d-4117-8c60-6d70e43c517e","0101000020910B0000F4D32BD99C1F244108AB28446A9C5341",NULL,"stream_crossing",NULL,NULL,NULL,"Maggie Ranalds Brook",4,"[""01fb000""]","msa","East Big Intervale Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"4.078258393770396","4.181467723285054",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"ad88632f-2d83-4993-859d-5b28dbe73b3e","0101000020910B000065513DA000F7234145E5799B6F955341",NULL,"stream_crossing",NULL,NULL,NULL,NULL,1,"[""01fb000""]","msa","Cranton Cross Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"0.1952227986021646","0.1952227986021646",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"1746691f-24c3-4088-92aa-26da80d93816","0101000020910B0000578EE42126BC234178F225780E945341",NULL,"stream_crossing",NULL,NULL,NULL,NULL,1,"[""01fb000""]","msa","Driveway",NULL,"MODELLED","ROAD",NULL,NULL,NULL,NULL,NULL,NULL,"0.3306635642391493","0.3306635642391493","0.08266589105978732","0.08266589105978732","354662",4,NULL,"1.02736924352631","0.256842310881577","0.25684231088157750000","0.06421057772039425000","94","52","65","0",3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"2ddb5673-0338-450d-a20f-3dca1b360ddc","0101000020910B0000CB8D1542E1A423411A42A37D84885341",NULL,"stream_crossing",NULL,NULL,NULL,"Southwest Margaree River",5,"[""01fb000""]","msa","Highway 395",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"204.68745288227967","231.66632938077697",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"80aa9d77-7b89-4583-902c-c2ff74d4407b","0101000020910B0000578DE130CE0D2441C06500EBEF8D5341",NULL,"stream_crossing",NULL,NULL,NULL,NULL,3,"[""01fb000""]","msa","Driveway",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"4.257430587996538","5.196010418571448",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"7b16fb76-030d-46f2-a069-8b833dfeac15","0101000020910B00007F4799C863C4234162777196859B5341",NULL,"stream_crossing",NULL,NULL,NULL,"Margaree River",6,"[""01fb000""]","msa","East Margaree Cross Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"525.4710802931996","639.9696412426189",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"dadf031a-7811-433f-9a63-102c0bb10dae","0101000020910B0000A3D01473CD082441EB7C273F239C5341",NULL,"stream_crossing",NULL,NULL,NULL,"Northeast Margaree River",6,"[""01fb000""]","msa","West Big Intervale Rd",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"121.53084594900758","151.35843971621944",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"94f31d08-7649-483b-861f-cb3a8ef0261a","0101000020910B0000AB02A26BE0F323416728556D6A945341",NULL,"stream_crossing",NULL,NULL,NULL,"Lake O'Law Brook",4,"[""01fb000""]","msa","Track",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"19.880454853726125","25.156271923079384",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
"3af572a5-ecc7-40de-9bdd-75f2aff9981b","0101000020910B0000EEC92046DE94234158D79FADE5845341",NULL,"stream_crossing",NULL,NULL,NULL,"Gillis Brook",4,"[""01fb000""]","msa","Lakeview Dr",NULL,"MODELLED","ROAD","obs","bridge",NULL,NULL,NULL,NULL,"4.9564474823305815","5.712781009103873",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"1",0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"no",NULL
